symbol,company_name,sector,index
KNTK,Kinetik Holdings Inc. Class A Common Stock,Utilities,RUSSELL3000_APPROX
FORM,FormFactor Inc. FormFactor Inc. Common Stock,Technology,RUSSELL3000_APPROX
GLXY,Galaxy Digital Inc. Class A Common Stock,Finance,RUSSELL3000_APPROX
MHK,Mohawk Industries Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
LLYVA,Liberty Live Holdings Inc. Series A Liberty Live Group Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
PRAX,Praxis Precision Medicines Inc. Common Stock,Health Care,RUSSELL3000_APPROX
WAL,Western Alliance Bancorporation Common Stock (DE),Finance,RUSSELL3000_APPROX
TGTX,TG Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
LINE,Lineage Inc. Common Stock,Real Estate,RUSSELL3000_APPROX
DY,Dycom Industries Inc. Common Stock,Industrials,RUSSELL3000_APPROX
BRX,Brixmor Property Group Inc. Common Stock,Real Estate,RUSSELL3000_APPROX
VIAV,Viavi Solutions Inc. Common Stock,Technology,RUSSELL3000_APPROX
REXR,Rexford Industrial Realty Inc. Common Stock,Real Estate,RUSSELL3000_APPROX
AAL,American Airlines Group Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
AGCO,AGCO Corporation Common Stock,Industrials,RUSSELL3000_APPROX
DBX,Dropbox Inc. Class A Common Stock,Technology,RUSSELL3000_APPROX
ADC,Agree Realty Corporation Common Stock,Real Estate,RUSSELL3000_APPROX
COLB,Columbia Banking System Inc. Common Stock,Finance,RUSSELL3000_APPROX
PB,Prosperity Bancshares Inc. Common Stock,Finance,RUSSELL3000_APPROX
CHWY,Chewy Inc. Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
GTLB,GitLab Inc. Class A Common Stock,Technology,RUSSELL3000_APPROX
EAT,Brinker International Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
AAOI,Applied Optoelectronics Inc. Common Stock,Technology,RUSSELL3000_APPROX
RHP,Ryman Hospitality Properties Inc. (REIT),Real Estate,RUSSELL3000_APPROX
IDCC,InterDigital Inc. Common Stock,Miscellaneous,RUSSELL3000_APPROX
AVAV,AeroVironment Inc. Common Stock,Industrials,RUSSELL3000_APPROX
KMX,CarMax Inc,Consumer Discretionary,RUSSELL3000_APPROX
FR,First Industrial Realty Trust Inc. Common Stock,Real Estate,RUSSELL3000_APPROX
CBSH,Commerce Bancshares Inc. Common Stock,Finance,RUSSELL3000_APPROX
WULF,TeraWulf Inc. Common Stock,Finance,RUSSELL3000_APPROX
RIOT,Riot Platforms Inc. Common Stock,Finance,RUSSELL3000_APPROX
KNSL,Kinsale Capital Group Inc. Common Stock,Finance,RUSSELL3000_APPROX
UGI,UGI Corporation Common Stock,Utilities,RUSSELL3000_APPROX
NEU,NewMarket Corp Common Stock,Industrials,RUSSELL3000_APPROX
CNM,Core & Main Inc. Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
SYRE,Spyre Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
ACM,AECOM Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
LNC,Lincoln National Corporation Common Stock,Finance,RUSSELL3000_APPROX
BOKF,BOK Financial Corporation Common Stock,Finance,RUSSELL3000_APPROX
ESI,Element Solutions Inc. Common Stock,Industrials,RUSSELL3000_APPROX
TKR,Timken Company (The) Common Stock,Industrials,RUSSELL3000_APPROX
S,SentinelOne Inc. Class A Common Stock,Technology,RUSSELL3000_APPROX
CHRD,Chord Energy Corporation Common Stock,Energy,RUSSELL3000_APPROX
NNN,NNN REIT Inc. Common Stock,Real Estate,RUSSELL3000_APPROX
THG,Hanover Insurance Group Inc,Finance,RUSSELL3000_APPROX
ATR,AptarGroup Inc. Common Stock,Industrials,RUSSELL3000_APPROX
SNEX,StoneX Group Inc. Common Stock,Finance,RUSSELL3000_APPROX
COMP,Compass Inc. Class A Common Stock,Finance,RUSSELL3000_APPROX
PCOR,Procore Technologies Inc. Common Stock,Technology,RUSSELL3000_APPROX
HQY,HealthEquity Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
SFD,Smithfield Foods Inc. Common Stock,Consumer Staples,RUSSELL3000_APPROX
APPF,AppFolio Inc. Class A Common Stock,Technology,RUSSELL3000_APPROX
IMVT,Immunovant Inc. Common Stock,Health Care,RUSSELL3000_APPROX
IONS,Ionis Pharmaceuticals Inc. Common Stock,Health Care,RUSSELL3000_APPROX
PCTY,Paylocity Holding Corporation Common Stock,Technology,RUSSELL3000_APPROX
IDA,IDACORP Inc. Common Stock,Utilities,RUSSELL3000_APPROX
APLD,Applied Digital Corporation Common Stock,Technology,RUSSELL3000_APPROX
PRMB,Primo Brands Corporation Class A Common Stock,Consumer Staples,RUSSELL3000_APPROX
HNGE,Hinge Health Inc. Class A Common Stock,Technology,RUSSELL3000_APPROX
AVT,Avnet Inc. Common Stock,Technology,RUSSELL3000_APPROX
LEVI,Levi Strauss & Co Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
ZETA,Zeta Global Holdings Corp. Class A Common Stock,Technology,RUSSELL3000_APPROX
MORN,Morningstar Inc. Common Stock,Finance,RUSSELL3000_APPROX
NFG,National Fuel Gas Company Common Stock,Utilities,RUSSELL3000_APPROX
CBC,Central Bancompany Inc. Class A Common Stock,Finance,RUSSELL3000_APPROX
ZWS,Zurn Elkay Water Solutions Corporation Common Stock,Industrials,RUSSELL3000_APPROX
EMN,Eastman Chemical Company Common Stock,Industrials,RUSSELL3000_APPROX
VLY,Valley National Bancorp Common Stock,Finance,RUSSELL3000_APPROX
SARO,StandardAero Inc. Common Stock,Industrials,RUSSELL3000_APPROX
RAL,Ralliant Corporation Common Stock,Industrials,RUSSELL3000_APPROX
AUGO,Aura Minerals Inc. Common Shares,Basic Materials,RUSSELL3000_APPROX
CMC,Commercial Metals Company Common Stock,Industrials,RUSSELL3000_APPROX
OKLO,Oklo Inc. Class A common stock,Utilities,RUSSELL3000_APPROX
FLR,Fluor Corporation Common Stock,Industrials,RUSSELL3000_APPROX
FAF,First American Corporation (New) Common Stock,Finance,RUSSELL3000_APPROX
GAP,Gap Inc. (The) Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
SLAB,Silicon Laboratories Inc. Common Stock,Technology,RUSSELL3000_APPROX
NOV,NOV Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
KEX,Kirby Corporation Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
CAG,ConAgra Brands Inc. Common Stock,Consumer Staples,RUSSELL3000_APPROX
CLF,Cleveland-Cliffs Inc. Common Stock,Basic Materials,RUSSELL3000_APPROX
STAG,Stag Industrial Inc. Common Stock,Real Estate,RUSSELL3000_APPROX
GJS,Goldman Sachs Group Securities STRATS Trust for Goldman Sachs Group Securities Series 2006-2,Finance,RUSSELL3000_APPROX
TRNO,Terreno Realty Corporation Common Stock,Finance,RUSSELL3000_APPROX
PATH,UiPath Inc. Class A Common Stock,Technology,RUSSELL3000_APPROX
CELH,Celsius Holdings Inc. Common Stock,Consumer Staples,RUSSELL3000_APPROX
ACA,Arcosa Inc. Common Stock,Industrials,RUSSELL3000_APPROX
MTDR,Matador Resources Company Common Stock,Energy,RUSSELL3000_APPROX
LAD,Lithia Motors Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
SSD,Simpson Manufacturing Company Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
NE,Noble Corporation plc A Ordinary Shares,Energy,RUSSELL3000_APPROX
PPC,Pilgrim's Pride Corporation Common Stock,Consumer Staples,RUSSELL3000_APPROX
NTSK,Netskope Inc. Class A Common Stock,Technology,RUSSELL3000_APPROX
CIFR,Cipher Digital Inc. Common Stock,Finance,RUSSELL3000_APPROX
MATX,Matson Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
BROS,Dutch Bros Inc. Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
OMF,OneMain Holdings Inc. Common Stock,Finance,RUSSELL3000_APPROX
AXTA,Axalta Coating Systems Ltd. Common Shares,Consumer Discretionary,RUSSELL3000_APPROX
FSS,Federal Signal Corporation Common Stock,Industrials,RUSSELL3000_APPROX
ZG,Zillow Group Inc. Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
MSA,MSA Safety Incorporated Common Stock,Health Care,RUSSELL3000_APPROX
MGY,Magnolia Oil & Gas Corporation Class A Common Stock,Energy,RUSSELL3000_APPROX
DUOL,Duolingo Inc. Class A Common Stock,Technology,RUSSELL3000_APPROX
RYTM,Rhythm Pharmaceuticals Inc. Common Stock,Health Care,RUSSELL3000_APPROX
MXL,MaxLinear Inc. Common Stock,Technology,RUSSELL3000_APPROX
MSM,MSC Industrial Direct Company Inc. Common Stock,Industrials,RUSSELL3000_APPROX
Z,Zillow Group Inc. Class C Capital Stock,Consumer Discretionary,RUSSELL3000_APPROX
AWI,Armstrong World Industries Inc Common Stock,Industrials,RUSSELL3000_APPROX
ESE,ESCO Technologies Inc. Common Stock,Telecommunications,RUSSELL3000_APPROX
QBTS,D-Wave Quantum Inc. Common Stock,Technology,RUSSELL3000_APPROX
CGON,CG Oncology Inc. Common stock,Health Care,RUSSELL3000_APPROX
LUMN,Lumen Technologies Inc. Common Stock,Telecommunications,RUSSELL3000_APPROX
ACT,Enact Holdings Inc. Common Stock,Finance,RUSSELL3000_APPROX
PACS,PACS Group Inc. Common Stock,Health Care,RUSSELL3000_APPROX
HXL,Hexcel Corporation Common Stock,Industrials,RUSSELL3000_APPROX
RUSHB,Rush Enterprises Inc. Class B,Consumer Discretionary,RUSSELL3000_APPROX
WEX,WEX Inc. common stock,Consumer Discretionary,RUSSELL3000_APPROX
ETSY,Etsy Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
XE,X-Energy Inc. Class A Common Stock,Industrials,RUSSELL3000_APPROX
LB,LandBridge Company LLC Class A Shares Representing Limited Liability Company Interests,Energy,RUSSELL3000_APPROX
TEX,Terex Corporation Common Stock,Industrials,RUSSELL3000_APPROX
CHE,Chemed Corp,Health Care,RUSSELL3000_APPROX
LNTH,Lantheus Holdings Inc. Common Stock,Health Care,RUSSELL3000_APPROX
PLXS,Plexus Corp. Common Stock,Technology,RUSSELL3000_APPROX
HIMS,Hims & Hers Health Inc. Class A Common Stock,Health Care,RUSSELL3000_APPROX
SGHC,Super Group (SGHC) Limited Ordinary Shares,Consumer Discretionary,RUSSELL3000_APPROX
VNO,Vornado Realty Trust Common Stock,Real Estate,RUSSELL3000_APPROX
URBN,Urban Outfitters Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
SFM,Sprouts Farmers Market Inc. Common Stock,Consumer Staples,RUSSELL3000_APPROX
OGC,OceanaGold Corporation Common Shares,N/A,RUSSELL3000_APPROX
ORKA,Oruka Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
TXNM,TXNM Energy Inc. Common Stock,Utilities,RUSSELL3000_APPROX
CMBT,CMB.TECH NV Ordinary Shares,Consumer Discretionary,RUSSELL3000_APPROX
POWL,Powell Industries Inc. Common Stock,Energy,RUSSELL3000_APPROX
MIRM,Mirum Pharmaceuticals Inc. Common Stock,Health Care,RUSSELL3000_APPROX
VCTR,Victory Capital Holdings Inc. Class A Common Stock,Finance,RUSSELL3000_APPROX
MAC,Macerich Company (The) Common Stock,Real Estate,RUSSELL3000_APPROX
JMKE,Jersey Mike's Subs Inc. Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
LW,Lamb Weston Holdings Inc. Common Stock,Consumer Staples,RUSSELL3000_APPROX
FNB,F.N.B. Corporation Common Stock,Finance,RUSSELL3000_APPROX
AMRX,Amneal Pharmaceuticals Inc. Class A Common Stock,Health Care,RUSSELL3000_APPROX
GATX,GATX Corporation Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
ENS,EnerSys Common Stock,Miscellaneous,RUSSELL3000_APPROX
CPB,The Campbell's Company Common Stock,Consumer Staples,RUSSELL3000_APPROX
HR,Healthcare Realty Trust Incorporated Common Stock,Real Estate,RUSSELL3000_APPROX
AAON,AAON Inc. Common Stock,Industrials,RUSSELL3000_APPROX
INGM,Ingram Micro Holding Corporation Common Stock,Technology,RUSSELL3000_APPROX
SWX,Southwest Gas Holdings Inc. Common Stock (DE),Utilities,RUSSELL3000_APPROX
RNG,RingCentral Inc. Class A Common Stock,Technology,RUSSELL3000_APPROX
INGR,Ingredion Incorporated Common Stock,Consumer Staples,RUSSELL3000_APPROX
PJT,PJT Partners Inc. Class A Common Stock,Finance,RUSSELL3000_APPROX
MMED,MiniMed Group Inc. Common Stock,Health Care,RUSSELL3000_APPROX
ANDG,Andersen Group Inc. Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
KNSA,Kiniksa Pharmaceuticals International plc Class A Ordinary Shares,Health Care,RUSSELL3000_APPROX
PL,Planet Labs PBC Class A Common Stock,Technology,RUSSELL3000_APPROX
VSXY,Victorias Secret & Co. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
ALGM,Allegro MicroSystems Inc. Common Stock,Technology,RUSSELL3000_APPROX
CVLT,Commvault Systems Inc. Common Stock,Technology,RUSSELL3000_APPROX
QLYS,Qualys Inc. Common Stock,Technology,RUSSELL3000_APPROX
JOBY,Joby Aviation Inc. Common Stock,Industrials,RUSSELL3000_APPROX
CACC,Credit Acceptance Corporation Common Stock,Finance,RUSSELL3000_APPROX
LQDA,Liquidia Corporation Common Stock,Health Care,RUSSELL3000_APPROX
RDNT,RadNet Inc. Common Stock,Health Care,RUSSELL3000_APPROX
TVTX,Travere Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
ACI,Albertsons Companies Inc. Class A Common Stock,Consumer Staples,RUSSELL3000_APPROX
POOL,Pool Corporation Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
MTG,MGIC Investment Corporation Common Stock,Finance,RUSSELL3000_APPROX
IFS,Intercorp Financial Services Inc. Common Shares,Finance,RUSSELL3000_APPROX
NPO,Enpro Inc. Common Stock,Industrials,RUSSELL3000_APPROX
LEA,Lear Corporation Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
CZR,Caesars Entertainment Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
EPAM,EPAM Systems Inc. Common Stock,Technology,RUSSELL3000_APPROX
DPC,DPC Holdings PLC Ordinary Shares,Telecommunications,RUSSELL3000_APPROX
CRUS,Cirrus Logic Inc. Common Stock,Technology,RUSSELL3000_APPROX
LKQ,LKQ Corporation Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
LOAR,Loar Holdings Inc. Common Stock,Industrials,RUSSELL3000_APPROX
HWC,Hancock Whitney Corporation Common Stock,Finance,RUSSELL3000_APPROX
BLCO,Bausch + Lomb Corporation Common Shares,Health Care,RUSSELL3000_APPROX
ORA,Ormat Technologies Inc. Common Stock,Utilities,RUSSELL3000_APPROX
CAVA,CAVA Group Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
SRRK,Scholar Rock Holding Corporation Common Stock,Health Care,RUSSELL3000_APPROX
HOMB,Home BancShares Inc. Common Stock,Finance,RUSSELL3000_APPROX
RYN,Rayonier Inc. REIT Common Stock,Real Estate,RUSSELL3000_APPROX
PEGA,Pegasystems Inc. Common Stock,Technology,RUSSELL3000_APPROX
MBGL,Mobility Global Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
LGN,Legence Corp. Class A Common stock,Consumer Discretionary,RUSSELL3000_APPROX
CROX,Crocs Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
KGS,Kodiak Gas Services Inc. Common Stock,Utilities,RUSSELL3000_APPROX
ANF,Abercrombie & Fitch Company Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
WFRD,Weatherford International plc Ordinary Shares,Consumer Discretionary,RUSSELL3000_APPROX
LYFT,Lyft Inc. Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
USAR,USA Rare Earth Inc. Class A Common Stock,Basic Materials,RUSSELL3000_APPROX
RSI,Rush Street Interactive Inc. Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
VAL,Valaris Limited Common Shares,Energy,RUSSELL3000_APPROX
GBCI,Glacier Bancorp Inc. Common Stock,Finance,RUSSELL3000_APPROX
LSTR,Landstar System Inc. Common Stock,Industrials,RUSSELL3000_APPROX
RUSHA,Rush Enterprises Inc. Common Stock Cl A,Consumer Discretionary,RUSSELL3000_APPROX
EPRT,Essential Properties Realty Trust Inc. Common Stock,Real Estate,RUSSELL3000_APPROX
ECG,Everus Construction Group Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
AN,AutoNation Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
NAVN,Navan Inc. Class A Common Stock,Technology,RUSSELL3000_APPROX
COGT,Cogent Biosciences Inc. Common Stock,Health Care,RUSSELL3000_APPROX
MKTX,MarketAxess Holdings Inc. Common Stock,Finance,RUSSELL3000_APPROX
CHDN,Churchill Downs Incorporated Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
JBTM,JBT Marel Corporation Common Stock,Industrials,RUSSELL3000_APPROX
SNDR,Schneider National Inc. Common Stock,Industrials,RUSSELL3000_APPROX
BGC,BGC Group Inc. Class A Common Stock,Finance,RUSSELL3000_APPROX
STEP,StepStone Group Inc. Class A Common Stock,Finance,RUSSELL3000_APPROX
LGND,Ligand Pharmaceuticals Incorporated Common Stock,Health Care,RUSSELL3000_APPROX
PTCT,PTC Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
DNTH,Dianthus Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
POR,Portland General Electric Co Common Stock,Utilities,RUSSELL3000_APPROX
M,Macy's Inc Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
CWST,Casella Waste Systems Inc. Class A Common Stock,Utilities,RUSSELL3000_APPROX
ASB,Associated Banc-Corp Common Stock,Finance,RUSSELL3000_APPROX
SAIC,Science Applications International Corporation Common Stock,Technology,RUSSELL3000_APPROX
OBDC,Blue Owl Capital Corporation Common Stock,Finance,RUSSELL3000_APPROX
STWD,STARWOOD PROPERTY TRUST INC. Starwood Property Trust Inc.,Real Estate,RUSSELL3000_APPROX
ABCB,Ameris Bancorp Common Stock,Finance,RUSSELL3000_APPROX
MCY,Mercury General Corporation Common Stock,Finance,RUSSELL3000_APPROX
AUB,Atlantic Union Bankshares Corporation Common Stock,Finance,RUSSELL3000_APPROX
RLI,RLI Corp. Common Stock (DE),Finance,RUSSELL3000_APPROX
RRR,Red Rock Resorts Inc. Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
HRB,H&R Block Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
CORZ,Core Scientific Inc. Common Stock,Finance,RUSSELL3000_APPROX
ELF,e.l.f. Beauty Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
SXT,Sensient Technologies Corporation Common Stock,Industrials,RUSSELL3000_APPROX
PI,Impinj Inc. Common Stock,Technology,RUSSELL3000_APPROX
VRNS,Varonis Systems Inc. Common Stock,Technology,RUSSELL3000_APPROX
FTDR,Frontdoor Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
INSW,International Seaways Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
AROC,Archrock Inc. Common Stock,Utilities,RUSSELL3000_APPROX
XMTR,Xometry Inc. Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
EXP,Eagle Materials Inc Common Stock,Industrials,RUSSELL3000_APPROX
CVI,CVR Energy Inc. Common Stock,Energy,RUSSELL3000_APPROX
BKH,Black Hills Corporation Common Stock,Utilities,RUSSELL3000_APPROX
ROAD,Construction Partners Inc. Class A Common Stock,Industrials,RUSSELL3000_APPROX
YOU,Clear Secure Inc. Class A Common Stock,Technology,RUSSELL3000_APPROX
NJR,NewJersey Resources Corporation Common Stock,Utilities,RUSSELL3000_APPROX
OZK,Bank OZK Common Stock,Finance,RUSSELL3000_APPROX
SHC,Sotera Health Company Common Stock,Health Care,RUSSELL3000_APPROX
MUR,Murphy Oil Corporation Common Stock,Energy,RUSSELL3000_APPROX
BYD,Boyd Gaming Corporation Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
WHD,Cactus Inc. Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
DLB,Dolby Laboratories Common Stock,Miscellaneous,RUSSELL3000_APPROX
EXLS,ExlService Holdings Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
AGX,Argan Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
ERAS,Erasca Inc. Common Stock,Health Care,RUSSELL3000_APPROX
GXO,GXO Logistics Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
RGTI,Rigetti Computing Inc. Common Stock,Technology,RUSSELL3000_APPROX
MAIN,Main Street Capital Corporation Common Stock,Finance,RUSSELL3000_APPROX
TFX,Teleflex Incorporated Common Stock,Health Care,RUSSELL3000_APPROX
BBUC,Brookfield Business Corporation Class A Subordinate Voting Shares,Consumer Discretionary,RUSSELL3000_APPROX
SEI,Solaris Energy Infrastructure Inc. Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
RITM,Rithm Capital Corp. Common Stock,Real Estate,RUSSELL3000_APPROX
NIQ,NIQ Global Intelligence plc Ordinary Shares,Technology,RUSSELL3000_APPROX
IBP,Installed Building Products Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
BCPC,Balchem Corporation Common Stock,Industrials,RUSSELL3000_APPROX
FLG,Flagstar Bank N.A. Common Stock,Finance,RUSSELL3000_APPROX
TTAN,ServiceTitan Inc. Class A Common Stock,Technology,RUSSELL3000_APPROX
BLLN,BillionToOne Inc. Class A Common Stock,Health Care,RUSSELL3000_APPROX
MTRN,Materion Corporation,Industrials,RUSSELL3000_APPROX
MWH,SOLV Energy Inc. Class A Common Stock,Industrials,RUSSELL3000_APPROX
SPHR,Sphere Entertainment Co. Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
DFTX,Definium Therapeutics Inc. Common Shares,Health Care,RUSSELL3000_APPROX
PSMT,PriceSmart Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
CLMT,Calumet Inc. Common Stock,Energy,RUSSELL3000_APPROX
SIGI,Selective Insurance Group Inc. Common Stock,Finance,RUSSELL3000_APPROX
AX,Axos Financial Inc. Common Stock,Finance,RUSSELL3000_APPROX
MRCY,Mercury Systems Inc Common Stock,Technology,RUSSELL3000_APPROX
ACIW,ACI Worldwide Inc. Common Stock,Technology,RUSSELL3000_APPROX
SBRA,Sabra Health Care REIT Inc. Common Stock,Real Estate,RUSSELL3000_APPROX
BIRK,Birkenstock Holding plc Ordinary Shares,Consumer Discretionary,RUSSELL3000_APPROX
HESM,Hess Midstream LP Class A Representing Limited Partner Interests,Energy,RUSSELL3000_APPROX
CNO,CNO Financial Group Inc. Common Stock,Finance,RUSSELL3000_APPROX
CE,Celanese Corporation Common Stock,Industrials,RUSSELL3000_APPROX
WH,Wyndham Hotels & Resorts Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
MMSI,Merit Medical Systems Inc. Common Stock,Health Care,RUSSELL3000_APPROX
ADT,ADT Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
EWTX,Edgewise Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
PIPR,Piper Sandler Companies Common Stock,Finance,RUSSELL3000_APPROX
KRG,Kite Realty Group Trust Common Stock,Real Estate,RUSSELL3000_APPROX
WAY,Waystar Holding Corp. Common Stock,Technology,RUSSELL3000_APPROX
VFC,V.F. Corporation Common Stock,Industrials,RUSSELL3000_APPROX
BETA,Beta Technologies Inc. Class A Common Stock,Industrials,RUSSELL3000_APPROX
CWEN,Clearway Energy Inc. Class C Common Stock,Utilities,RUSSELL3000_APPROX
NOVT,Novanta Inc. Common Stock,Miscellaneous,RUSSELL3000_APPROX
FND,Floor & Decor Holdings Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
GVA,Granite Construction Incorporated Common Stock,Industrials,RUSSELL3000_APPROX
VSNT,Versant Media Group Inc. Class A Common Stock,Industrials,RUSSELL3000_APPROX
MIDD,Middleby Corporation (The) Common Stock,Industrials,RUSSELL3000_APPROX
IRDM,Iridium Communications Inc Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
NXST,Nexstar Media Group Inc. Common Stock,Industrials,RUSSELL3000_APPROX
IEP,Icahn Enterprises L.P. Common Stock,Energy,RUSSELL3000_APPROX
DK,Delek US Holdings Inc. Common Stock,Energy,RUSSELL3000_APPROX
PBLS,Parabilis Medicines Inc. Common Stock,Health Care,RUSSELL3000_APPROX
OTF,Blue Owl Technology Finance Corp. Common Stock,N/A,RUSSELL3000_APPROX
OCTV,Octave Intelligence plc Class B Ordinary Shares,Technology,RUSSELL3000_APPROX
CNX,CNX Resources Corporation Common Stock,Energy,RUSSELL3000_APPROX
LAUR,Laureate Education Inc. Common Stock,Real Estate,RUSSELL3000_APPROX
GBTG,Global Business Travel Group Inc. Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
AMTM,Amentum Holdings Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
PSN,Parsons Corporation Common Stock,Technology,RUSSELL3000_APPROX
EBC,Eastern Bankshares Inc. Common Stock,Finance,RUSSELL3000_APPROX
VSEC,VSE Corporation Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
WTM,White Mountains Insurance Group Ltd. Common Stock,Finance,RUSSELL3000_APPROX
FRVO,Fervo Energy Company Class A common stock,Utilities,RUSSELL3000_APPROX
MTN,Vail Resorts Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
OUT,OUTFRONT Media Inc. Common Stock,Real Estate,RUSSELL3000_APPROX
HAE,Haemonetics Corporation Common Stock,Health Care,RUSSELL3000_APPROX
VSH,Vishay Intertechnology Inc. Common Stock,Technology,RUSSELL3000_APPROX
HLNE,Hamilton Lane Incorporated Class A Common Stock,Finance,RUSSELL3000_APPROX
HAFN,Hafnia Limited Common Shares,Consumer Discretionary,RUSSELL3000_APPROX
HCC,Warrior Met Coal Inc. Common Stock,Energy,RUSSELL3000_APPROX
CRC,California Resources Corporation Common Stock,Energy,RUSSELL3000_APPROX
SON,Sonoco Products Company Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
LFST,LifeStance Health Group Inc. Common Stock,Health Care,RUSSELL3000_APPROX
PECO,Phillips Edison & Company Inc. Common Stock,Real Estate,RUSSELL3000_APPROX
GHC,Graham Holdings Company Common Stock,Real Estate,RUSSELL3000_APPROX
OGS,ONE Gas Inc. Common Stock,Utilities,RUSSELL3000_APPROX
REYN,Reynolds Consumer Products Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
MRP,Millrose Properties Inc. Class A Common Stock,Finance,RUSSELL3000_APPROX
HASI,HA Sustainable Infrastructure Capital Inc. Common Stock,Finance,RUSSELL3000_APPROX
CAKE,Cheesecake Factory Incorporated (The) Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
HGTY,Hagerty Inc. Class A Common Stock,Finance,RUSSELL3000_APPROX
GOLF,Acushnet Holdings Corp. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
ENPH,Enphase Energy Inc. Common Stock,Technology,RUSSELL3000_APPROX
BOX,Box Inc. Class A Common Stock,Technology,RUSSELL3000_APPROX
SR,Spire Inc. Common Stock,Utilities,RUSSELL3000_APPROX
FBIN,Fortune Brands Innovations Inc. Common Stock,Basic Materials,RUSSELL3000_APPROX
DOCS,Doximity Inc. Class A Common Stock,Technology,RUSSELL3000_APPROX
