symbol,company_name,sector,index
KNSL,Kinsale Capital Group,Financials,RUSSELL1000
KEX,Kirby Corporation,Industrials,RUSSELL1000
KKR,KKR & Co. Inc.,Financials,RUSSELL1000
KLAC,KLA Corporation,Information Technology,RUSSELL1000
KNX,Knight-Swift,Industrials,RUSSELL1000
KSS,Kohl's,Consumer Discretionary,RUSSELL1000
KHC,Kraft Heinz,Consumer Staples,RUSSELL1000
KR,Kroger,Consumer Staples,RUSSELL1000
KD,Kyndryl,Information Technology,RUSSELL1000
LHX,L3Harris,Industrials,RUSSELL1000
LH,Labcorp,Health Care,RUSSELL1000
LRCX,Lam Research,Information Technology,RUSSELL1000
LAMR,Lamar Advertising,Real Estate,RUSSELL1000
LW,Lamb Weston,Consumer Staples,RUSSELL1000
LSTR,Landstar,Industrials,RUSSELL1000
LVS,Las Vegas Sands,Consumer Discretionary,RUSSELL1000
LSCC,Lattice Semiconductor,Information Technology,RUSSELL1000
LAZ,Lazard,Financials,RUSSELL1000
LEA,Lear Corporation,Consumer Discretionary,RUSSELL1000
LEG,Leggett & Platt,Consumer Discretionary,RUSSELL1000
LDOS,Leidos,Industrials,RUSSELL1000
LEN,Lennar (Class A),Consumer Discretionary,RUSSELL1000
LEN.B,Lennar (Class B),Consumer Discretionary,RUSSELL1000
LII,Lennox International,Industrials,RUSSELL1000
LBRDA,Liberty Broadband (Series A),Communication Services,RUSSELL1000
LBRDK,Liberty Broadband (Series C),Communication Services,RUSSELL1000
LBTYA,Liberty Global (Series A),Communication Services,RUSSELL1000
LBTYK,Liberty Global (Series C),Communication Services,RUSSELL1000
FWONA,Liberty Formula 1 (Series A),Communication Services,RUSSELL1000
FWONK,Liberty Formula 1 (Series C),Communication Services,RUSSELL1000
LLYVA,Liberty Live (Series A),Communication Services,RUSSELL1000
LLYVK,Liberty Live (Series C),Communication Services,RUSSELL1000
LNW,Light & Wonder,Consumer Discretionary,RUSSELL1000
LLY,Lilly (Eli),Health Care,RUSSELL1000
LECO,Lincoln Electric,Industrials,RUSSELL1000
LNC,Lincoln Financial,Financials,RUSSELL1000
LIN,Linde plc,Materials,RUSSELL1000
LINE,"Lineage, Inc.",Real Estate,RUSSELL1000
LAD,Lithia Motors,Consumer Discretionary,RUSSELL1000
LFUS,Littelfuse,Information Technology,RUSSELL1000
LYV,Live Nation Entertainment,Communication Services,RUSSELL1000
LKQ,LKQ Corporation,Consumer Discretionary,RUSSELL1000
LOAR,Loar Holdings,Industrials,RUSSELL1000
LMT,Lockheed Martin,Industrials,RUSSELL1000
L,Loews Corporation,Financials,RUSSELL1000
LPX,Louisiana-Pacific,Materials,RUSSELL1000
LOW,Lowe's,Consumer Discretionary,RUSSELL1000
LPLA,LPL Financial,Financials,RUSSELL1000
LCID,Lucid Motors,Consumer Discretionary,RUSSELL1000
LULU,Lululemon Athletica,Consumer Discretionary,RUSSELL1000
LITE,Lumentum,Information Technology,RUSSELL1000
LYFT,Lyft,Industrials,RUSSELL1000
LYB,LyondellBasell,Materials,RUSSELL1000
MTB,M&T Bank,Financials,RUSSELL1000
MTSI,MACOM Technology Solutions,Information Technology,RUSSELL1000
M,"Macy's, Inc.",Consumer Discretionary,RUSSELL1000
MSGS,Madison Square Garden Sports,Communication Services,RUSSELL1000
MANH,Manhattan Associates,Information Technology,RUSSELL1000
MAN,ManpowerGroup,Industrials,RUSSELL1000
CART,Maplebear Inc.,Consumer Staples,RUSSELL1000
MPC,Marathon Petroleum,Energy,RUSSELL1000
MKL,Markel,Financials,RUSSELL1000
MKTX,MarketAxess,Financials,RUSSELL1000
MAR,Marriott International,Consumer Discretionary,RUSSELL1000
VAC,Marriott Vacations Worldwide,Consumer Discretionary,RUSSELL1000
MMC,Marsh McLennan,Financials,RUSSELL1000
MLM,Martin Marietta Materials,Materials,RUSSELL1000
MRVL,Marvell Technology,Information Technology,RUSSELL1000
MAS,Masco,Industrials,RUSSELL1000
MASI,Masimo,Health Care,RUSSELL1000
MTZ,MasTec,Industrials,RUSSELL1000
MA,Mastercard,Financials,RUSSELL1000
MTDR,Matador Resources,Energy,RUSSELL1000
MTCH,Match Group,Communication Services,RUSSELL1000
MAT,Mattel,Consumer Discretionary,RUSSELL1000
MKC,McCormick & Company,Consumer Staples,RUSSELL1000
MCD,McDonald's,Consumer Discretionary,RUSSELL1000
MCK,McKesson Corporation,Health Care,RUSSELL1000
MDU,MDU Resources,Utilities,RUSSELL1000
MPW,Medical Properties Trust,Real Estate,RUSSELL1000
MEDP,Medpace,Health Care,RUSSELL1000
MDT,Medtronic,Health Care,RUSSELL1000
MRK,Merck & Co.,Health Care,RUSSELL1000
META,Meta Platforms,Communication Services,RUSSELL1000
MET,Metlife,Financials,RUSSELL1000
MTD,Mettler Toledo,Health Care,RUSSELL1000
MTG,MGIC Investment Corporation,Financials,RUSSELL1000
MGM,MGM Resorts International,Consumer Discretionary,RUSSELL1000
MCHP,Microchip Technology,Information Technology,RUSSELL1000
MU,Micron Technology,Information Technology,RUSSELL1000
MSFT,Microsoft,Information Technology,RUSSELL1000
MSTR,MicroStrategy,Information Technology,RUSSELL1000
MAA,Mid-America Apartment Communities,Real Estate,RUSSELL1000
MIDD,Middleby,Industrials,RUSSELL1000
MRP,Millrose Properties,Consumer Discretionary,RUSSELL1000
MKSI,MKS Instruments,Information Technology,RUSSELL1000
MRNA,Moderna,Health Care,RUSSELL1000
MHK,Mohawk Industries,Consumer Discretionary,RUSSELL1000
MOH,Molina Healthcare,Health Care,RUSSELL1000
TAP,Molson Coors,Consumer Staples,RUSSELL1000
MDLZ,Mondelez International,Consumer Staples,RUSSELL1000
MDB,MongoDB Inc.,Information Technology,RUSSELL1000
MPWR,Monolithic Power Systems,Information Technology,RUSSELL1000
MNST,Monster Beverage,Consumer Staples,RUSSELL1000
MCO,Moody's Corporation,Financials,RUSSELL1000
MS,Morgan Stanley,Financials,RUSSELL1000
MORN,"Morningstar, Inc.",Financials,RUSSELL1000
MOS,Mosaic Company (The),Materials,RUSSELL1000
MSI,Motorola Solutions,Information Technology,RUSSELL1000
MP,MP Materials,Materials,RUSSELL1000
MSA,MSA Safety,Industrials,RUSSELL1000
MSM,MSC Industrial Direct,Industrials,RUSSELL1000
MSCI,MSCI,Financials,RUSSELL1000
MUSA,Murphy USA,Consumer Discretionary,RUSSELL1000
NDAQ,"Nasdaq, Inc.",Financials,RUSSELL1000
NTRA,Natera,Health Care,RUSSELL1000
NFG,National Fuel Gas,Utilities,RUSSELL1000
NSA,National Storage Affiliates,Real Estate,RUSSELL1000
NCNO,nCino,Information Technology,RUSSELL1000
NTAP,Netapp,Information Technology,RUSSELL1000
NFLX,Netflix,Communication Services,RUSSELL1000
NBIX,Neurocrine Biosciences,Health Care,RUSSELL1000
NFE,New Fortress Energy,Energy,RUSSELL1000
NYT,New York Times Company,Communication Services,RUSSELL1000
NWL,Newell Brands,Consumer Discretionary,RUSSELL1000
NEU,NewMarket,Materials,RUSSELL1000
NEM,Newmont,Materials,RUSSELL1000
NWSA,News Corp (Class A),Communication Services,RUSSELL1000
NWS,News Corp (Class B),Communication Services,RUSSELL1000
NXST,Nexstar Media Group,Communication Services,RUSSELL1000
NEE,NextEra Energy,Utilities,RUSSELL1000
NKE,"Nike, Inc.",Consumer Discretionary,RUSSELL1000
NI,NiSource,Utilities,RUSSELL1000
NNN,NNN Reit,Real Estate,RUSSELL1000
NDSN,Nordson,Industrials,RUSSELL1000
NSC,Norfolk Southern,Industrials,RUSSELL1000
NTRS,Northern Trust,Financials,RUSSELL1000
NOC,Northrop Grumman,Industrials,RUSSELL1000
NCLH,Norwegian Cruise Line Holdings,Consumer Discretionary,RUSSELL1000
NOV,NOV Inc.,Energy,RUSSELL1000
NRG,NRG Energy,Utilities,RUSSELL1000
NU,Nubank,Financials,RUSSELL1000
NUE,Nucor,Materials,RUSSELL1000
NTNX,Nutanix,Information Technology,RUSSELL1000
NVT,Nvent Electric,Industrials,RUSSELL1000
NVDA,Nvidia,Information Technology,RUSSELL1000
NVR,"NVR, Inc.",Consumer Discretionary,RUSSELL1000
ORLY,O'Reilly Auto Parts,Consumer Discretionary,RUSSELL1000
OXY,Occidental Petroleum,Energy,RUSSELL1000
OGE,OGE Energy,Utilities,RUSSELL1000
OKTA,"Okta, Inc.",Information Technology,RUSSELL1000
ODFL,Old Dominion Freight Line,Industrials,RUSSELL1000
ORI,Old Republic International,Financials,RUSSELL1000
OLN,Olin Corporation,Materials,RUSSELL1000
OLLI,Ollie's Bargain Outlet,Consumer Discretionary,RUSSELL1000
OHI,Omega Healthcare Investors,Real Estate,RUSSELL1000
OMC,Omnicom Group,Communication Services,RUSSELL1000
ON,ON Semiconductor,Information Technology,RUSSELL1000
OMF,OneMain Financial,Financials,RUSSELL1000
OKE,Oneok,Energy,RUSSELL1000
ONTO,Onto Innovation,Information Technology,RUSSELL1000
ORCL,Oracle Corporation,Information Technology,RUSSELL1000
OGN,Organon & Co.,Health Care,RUSSELL1000
OSK,Oshkosh Corporation,Industrials,RUSSELL1000
OTIS,Otis Worldwide,Industrials,RUSSELL1000
OVV,Ovintiv,Energy,RUSSELL1000
OC,Owens Corning,Industrials,RUSSELL1000
PCAR,Paccar,Industrials,RUSSELL1000
PKG,Packaging Corporation of America,Materials,RUSSELL1000
PLTR,Palantir Technologies,Information Technology,RUSSELL1000
PANW,Palo Alto Networks,Information Technology,RUSSELL1000
PARAA,Paramount Global (Class A),Communication Services,RUSSELL1000
PARA,Paramount Global (Class B),Communication Services,RUSSELL1000
PK,Park Hotels & Resorts,Real Estate,RUSSELL1000
PH,Parker Hannifin,Industrials,RUSSELL1000
PSN,Parsons Corporation,Industrials,RUSSELL1000
PAYX,Paychex,Industrials,RUSSELL1000
PAYC,Paycom,Information Technology,RUSSELL1000
PCTY,Paylocity,Information Technology,RUSSELL1000
PYPL,PayPal,Financials,RUSSELL1000
PEGA,Pegasystems,Information Technology,RUSSELL1000
PENN,Penn Entertainment,Consumer Discretionary,RUSSELL1000
PAG,Penske Automotive Group,Consumer Discretionary,RUSSELL1000
PNR,Pentair,Industrials,RUSSELL1000
PEN,"Penumbra, Inc.",Health Care,RUSSELL1000
PEP,PepsiCo,Consumer Staples,RUSSELL1000
PFGC,Performance Food Group,Consumer Staples,RUSSELL1000
PR,Permian Resources,Energy,RUSSELL1000
PRGO,Perrigo,Health Care,RUSSELL1000
PFE,Pfizer,Health Care,RUSSELL1000
PCG,PG&E Corporation,Utilities,RUSSELL1000
PM,Philip Morris International,Consumer Staples,RUSSELL1000
PSX,Phillips 66,Energy,RUSSELL1000
PPC,Pilgrim's Pride,Consumer Staples,RUSSELL1000
PNFP,Pinnacle Financial Partners,Financials,RUSSELL1000
PNW,Pinnacle West Capital,Utilities,RUSSELL1000
PINS,Pinterest,Communication Services,RUSSELL1000
PLNT,Planet Fitness,Consumer Discretionary,RUSSELL1000
PLTK,Playtika,Communication Services,RUSSELL1000
PNC,PNC Financial Services,Financials,RUSSELL1000
PII,Polaris Inc.,Consumer Discretionary,RUSSELL1000
POOL,Pool Corporation,Consumer Discretionary,RUSSELL1000
BPOP,"Popular, Inc.",Financials,RUSSELL1000
POST,Post Holdings,Consumer Staples,RUSSELL1000
PPG,PPG Industries,Materials,RUSSELL1000
PPL,PPL Corporation,Utilities,RUSSELL1000
PINC,"Premier, Inc.",Health Care,RUSSELL1000
TROW,T. Rowe Price,Financials,RUSSELL1000
PRI,Primerica,Financials,RUSSELL1000
PFG,Principal Financial Group,Financials,RUSSELL1000
PCOR,Procore,Information Technology,RUSSELL1000
PG,Procter & Gamble,Consumer Staples,RUSSELL1000
PGR,Progressive Corporation,Financials,RUSSELL1000
PLD,Prologis,Real Estate,RUSSELL1000
PB,Prosperity Bancshares,Financials,RUSSELL1000
PRU,Prudential Financial,Financials,RUSSELL1000
PTC,PTC Inc.,Information Technology,RUSSELL1000
PSA,Public Storage,Real Estate,RUSSELL1000
PEG,Public Service Enterprise Group,Utilities,RUSSELL1000
PHM,PulteGroup,Consumer Discretionary,RUSSELL1000
PSTG,Pure Storage,Information Technology,RUSSELL1000
PVH,PVH Corp.,Consumer Discretionary,RUSSELL1000
QGEN,Qiagen,Health Care,RUSSELL1000
QRVO,Qorvo,Information Technology,RUSSELL1000
QCOM,Qualcomm,Information Technology,RUSSELL1000
PWR,Quanta Services,Industrials,RUSSELL1000
QS,QuantumScape,Consumer Discretionary,RUSSELL1000
DGX,Quest Diagnostics,Health Care,RUSSELL1000
QDEL,QuidelOrtho,Health Care,RUSSELL1000
RL,Ralph Lauren Corporation,Consumer Discretionary,RUSSELL1000
RRC,Range Resources,Energy,RUSSELL1000
RJF,Raymond James Financial,Financials,RUSSELL1000
RYN,Rayonier,Real Estate,RUSSELL1000
RBA,RB Global,Industrials,RUSSELL1000
RBC,RBC Bearings,Industrials,RUSSELL1000
O,Realty Income,Real Estate,RUSSELL1000
RRX,Regal Rexnord,Industrials,RUSSELL1000
REG,Regency Centers,Real Estate,RUSSELL1000
REGN,Regeneron Pharmaceuticals,Health Care,RUSSELL1000
RF,Regions Financial Corporation,Financials,RUSSELL1000
RGA,Reinsurance Group of America,Financials,RUSSELL1000
RS,"Reliance, Inc.",Materials,RUSSELL1000
RNR,RenaissanceRe,Financials,RUSSELL1000
RGEN,Repligen,Health Care,RUSSELL1000
RSG,Republic Services,Industrials,RUSSELL1000
RMD,Resmed,Health Care,RUSSELL1000
RVTY,Revvity,Health Care,RUSSELL1000
REXR,Rexford Industrial,Real Estate,RUSSELL1000
REYN,Reynolds Consumer Products,Consumer Staples,RUSSELL1000
RH,RH,Consumer Discretionary,RUSSELL1000
RNG,RingCentral,Information Technology,RUSSELL1000
RITM,Rithm Capital,Financials,RUSSELL1000
RIVN,Rivian,Consumer Discretionary,RUSSELL1000
RLI,RLI Corp.,Financials,RUSSELL1000
RHI,Robert Half,Industrials,RUSSELL1000
HOOD,Robinhood Markets,Financials,RUSSELL1000
RBLX,Roblox Corporation,Communication Services,RUSSELL1000
RKT,Rocket Companies,Financials,RUSSELL1000
ROK,Rockwell Automation,Industrials,RUSSELL1000
ROIV,Roivant Sciences,Health Care,RUSSELL1000
ROKU,"Roku, Inc.",Communication Services,RUSSELL1000
ROL,"Rollins, Inc.",Industrials,RUSSELL1000
ROP,Roper Technologies,Industrials,RUSSELL1000
ROST,Ross Stores,Consumer Discretionary,RUSSELL1000
RCL,Royal Caribbean Group,Consumer Discretionary,RUSSELL1000
RGLD,Royal Gold,Materials,RUSSELL1000
RPRX,Royalty Pharma,Health Care,RUSSELL1000
RPM,RPM International,Materials,RUSSELL1000
RTX,RTX Corporation,Industrials,RUSSELL1000
RYAN,Ryan Specialty,Financials,RUSSELL1000
R,Ryder,Industrials,RUSSELL1000
SPGI,S&P Global,Financials,RUSSELL1000
SAIA,Saia,Industrials,RUSSELL1000
SAIC,SAIC,Industrials,RUSSELL1000
CRM,Salesforce,Information Technology,RUSSELL1000
SLM,Sallie Mae,Financials,RUSSELL1000
SNDK,SanDisk,Information Technology,RUSSELL1000
SRPT,Sarepta Therapeutics,Health Care,RUSSELL1000
SBAC,SBA Communications,Real Estate,RUSSELL1000
HSIC,Schein (Henry),Health Care,RUSSELL1000
SLB,Schlumberger,Energy,RUSSELL1000
SNDR,Schneider National,Industrials,RUSSELL1000
SMG,Scotts Miracle-Gro Company,Materials,RUSSELL1000
SEB,Seaboard Corporation,Consumer Staples,RUSSELL1000
SEE,Sealed Air,Materials,RUSSELL1000
SEG,Seaport Entertainment Group,Real Estate,RUSSELL1000
SEIC,SEI Investments Company,Financials,RUSSELL1000
SRE,Sempra,Utilities,RUSSELL1000
ST,Sensata Technologies,Industrials,RUSSELL1000
S,SentinelOne,Information Technology,RUSSELL1000
SCI,Service Corporation International,Consumer Discretionary,RUSSELL1000
NOW,ServiceNow,Information Technology,RUSSELL1000
SN,SharkNinja,Consumer Discretionary,RUSSELL1000
SHW,Sherwin-Williams,Materials,RUSSELL1000
FOUR,Shift4,Information Technology,RUSSELL1000
SLGN,Silgan Holdings,Materials,RUSSELL1000
SPG,Simon Property Group,Real Estate,RUSSELL1000
SSD,Simpson Manufacturing Company,Industrials,RUSSELL1000
SIRI,Sirius XM,Communication Services,RUSSELL1000
SITE,SiteOne Landscape Supply,Industrials,RUSSELL1000
SKX,Skechers,Consumer Discretionary,RUSSELL1000
SWKS,Skyworks Solutions,Information Technology,RUSSELL1000
SFD,Smithfield Foods,Consumer Staples,RUSSELL1000
SJM,J.M. Smucker Company (The),Consumer Staples,RUSSELL1000
SW,Smurfit Westrock,Materials,RUSSELL1000
SNA,Snap-on,Industrials,RUSSELL1000
SNOW,Snowflake Inc.,Information Technology,RUSSELL1000
SOFI,SoFi,Financials,RUSSELL1000
SOLV,Solventum,Health Care,RUSSELL1000
SGI,Somnigroup International,Consumer Discretionary,RUSSELL1000
SON,Sonoco,Materials,RUSSELL1000
SHC,Sotera Health,Health Care,RUSSELL1000
SO,Southern Company,Utilities,RUSSELL1000
SCCO,Southern Copper,Materials,RUSSELL1000
LUV,Southwest Airlines,Industrials,RUSSELL1000
SPB,Spectrum Brands,Consumer Staples,RUSSELL1000
SPR,Spirit AeroSystems,Industrials,RUSSELL1000
SPOT,Spotify,Communication Services,RUSSELL1000
SSNC,SS&C Technologies,Information Technology,RUSSELL1000
STAG,STAG Industrial,Real Estate,RUSSELL1000
SARO,StandardAero,Industrials,RUSSELL1000
SWK,Stanley Black & Decker,Industrials,RUSSELL1000
SBUX,Starbucks,Consumer Discretionary,RUSSELL1000
STWD,Starwood Property Trust,Financials,RUSSELL1000
STT,State Street Corporation,Financials,RUSSELL1000
STLD,Steel Dynamics,Materials,RUSSELL1000
STE,Steris,Health Care,RUSSELL1000
SF,Stifel,Financials,RUSSELL1000
SYK,Stryker Corporation,Health Care,RUSSELL1000
SUI,Sun Communities,Real Estate,RUSSELL1000
SMCI,Supermicro,Information Technology,RUSSELL1000
SYF,Synchrony Financial,Financials,RUSSELL1000
SNPS,Synopsys,Information Technology,RUSSELL1000
SNV,Synovus,Financials,RUSSELL1000
SYY,Sysco,Consumer Staples,RUSSELL1000
TMUS,T-Mobile US,Communication Services,RUSSELL1000
TTWO,Take-Two Interactive,Communication Services,RUSSELL1000
TPR,"Tapestry, Inc.",Consumer Discretionary,RUSSELL1000
TRGP,Targa Resources,Energy,RUSSELL1000
TGT,Target Corporation,Consumer Staples,RUSSELL1000
SNX,TD Synnex,Information Technology,RUSSELL1000
FTI,TechnipFMC,Energy,RUSSELL1000
TDY,Teledyne Technologies,Industrials,RUSSELL1000
TFX,Teleflex,Health Care,RUSSELL1000
THC,Tenet Healthcare,Health Care,RUSSELL1000
TDC,Teradata,Information Technology,RUSSELL1000
TER,Teradyne,Information Technology,RUSSELL1000
TSLA,"Tesla, Inc.",Consumer Discretionary,RUSSELL1000
TTEK,Tetra Tech,Industrials,RUSSELL1000
TXN,Texas Instruments,Information Technology,RUSSELL1000
TPL,Texas Pacific Land Corporation,Energy,RUSSELL1000
TXRH,Texas Roadhouse,Consumer Discretionary,RUSSELL1000
TXT,Textron,Industrials,RUSSELL1000
TMO,Thermo Fisher Scientific,Health Care,RUSSELL1000
TFSL,Third Federal S&L,Financials,RUSSELL1000
THO,Thor Industries,Consumer Discretionary,RUSSELL1000
TKR,Timken Company,Industrials,RUSSELL1000
TJX,TJX Companies,Consumer Discretionary,RUSSELL1000
TKO,TKO Group Holdings,Communication Services,RUSSELL1000
TOST,"Toast, Inc.",Information Technology,RUSSELL1000
TOL,Toll Brothers,Consumer Discretionary,RUSSELL1000
BLD,TopBuild,Consumer Discretionary,RUSSELL1000
TTC,Toro Company (The),Industrials,RUSSELL1000
TPG,TPG Inc.,Financials,RUSSELL1000
TSCO,Tractor Supply Company,Consumer Discretionary,RUSSELL1000
TTD,Trade Desk (The),Information Technology,RUSSELL1000
TW,Tradeweb,Financials,RUSSELL1000
TT,Trane Technologies,Industrials,RUSSELL1000
TDG,TransDigm Group,Industrials,RUSSELL1000
TRU,TransUnion,Industrials,RUSSELL1000
TNL,Travel + Leisure Co.,Consumer Discretionary,RUSSELL1000
TRV,Travelers Companies (The),Financials,RUSSELL1000
TREX,"Trex Company, Inc.",Industrials,RUSSELL1000
TRMB,Trimble Inc.,Information Technology,RUSSELL1000
TRIP,Tripadvisor,Communication Services,RUSSELL1000
TFC,Truist Financial,Financials,RUSSELL1000
DJT,Trump Media & Technology Group,Communication Services,RUSSELL1000
TWLO,Twilio,Information Technology,RUSSELL1000
TYL,Tyler Technologies,Information Technology,RUSSELL1000
TSN,Tyson Foods,Consumer Staples,RUSSELL1000
UHAL,U-Haul,Industrials,RUSSELL1000
UHAL.B,U-Haul (Series N),Industrials,RUSSELL1000
USB,U.S. Bancorp,Financials,RUSSELL1000
UBER,Uber,Industrials,RUSSELL1000
UI,Ubiquiti,Information Technology,RUSSELL1000
UDR,"UDR, Inc.",Real Estate,RUSSELL1000
UGI,UGI Corporation,Utilities,RUSSELL1000
PATH,UiPath,Information Technology,RUSSELL1000
ULTA,Ulta Beauty,Consumer Discretionary,RUSSELL1000
RARE,Ultragenyx,Health Care,RUSSELL1000
UAA,Under Armour (Class A),Consumer Discretionary,RUSSELL1000
UA,Under Armour (Class C),Consumer Discretionary,RUSSELL1000
UNP,Union Pacific Corporation,Industrials,RUSSELL1000
UAL,United Airlines Holdings,Industrials,RUSSELL1000
UPS,United Parcel Service,Industrials,RUSSELL1000
URI,United Rentals,Industrials,RUSSELL1000
UTHR,United Therapeutics,Health Care,RUSSELL1000
UWMC,United Wholesale Mortgage,Financials,RUSSELL1000
UNH,UnitedHealth Group,Health Care,RUSSELL1000
U,Unity Technologies,Information Technology,RUSSELL1000
OLED,Universal Display Corporation,Information Technology,RUSSELL1000
UHS,Universal Health Services,Health Care,RUSSELL1000
UNM,Unum,Financials,RUSSELL1000
USFD,US Foods,Consumer Staples,RUSSELL1000
MTN,Vail Resorts,Consumer Discretionary,RUSSELL1000
VLO,Valero Energy,Energy,RUSSELL1000
VMI,Valmont Industries,Industrials,RUSSELL1000
VVV,Valvoline,Materials,RUSSELL1000
VEEV,Veeva Systems,Health Care,RUSSELL1000
VTR,"Ventas, Inc.",Real Estate,RUSSELL1000
VLTO,Veralto,Industrials,RUSSELL1000
VRSN,Verisign,Information Technology,RUSSELL1000
VRSK,Verisk Analytics,Industrials,RUSSELL1000
VZ,Verizon,Communication Services,RUSSELL1000
VRTX,Vertex Pharmaceuticals,Health Care,RUSSELL1000
VRT,Vertiv,Industrials,RUSSELL1000
VSTS,Vestis,Consumer Discretionary,RUSSELL1000
VFC,VF Corporation,Consumer Discretionary,RUSSELL1000
VTRS,Viatris,Health Care,RUSSELL1000
VICI,Vici Properties,Real Estate,RUSSELL1000
VKTX,Viking Therapeutics,Health Care,RUSSELL1000
VNOM,Viper Energy,Energy,RUSSELL1000
VIRT,Virtu Financial,Financials,RUSSELL1000
V,Visa Inc.,Financials,RUSSELL1000
VST,Vistra Corp.,Utilities,RUSSELL1000
VNT,Vontier,Information Technology,RUSSELL1000
VNO,Vornado Realty Trust,Real Estate,RUSSELL1000
VOYA,Voya Financial,Financials,RUSSELL1000
VMC,Vulcan Materials,Materials,RUSSELL1000
WPC,W. P. Carey,Real Estate,RUSSELL1000
WRB,W. R. Berkley Corporation,Financials,RUSSELL1000
GWW,W. W. Grainger,Industrials,RUSSELL1000
WAB,Wabtec,Industrials,RUSSELL1000
WBA,Walgreens Boots Alliance,Consumer Staples,RUSSELL1000
WMT,Walmart,Consumer Staples,RUSSELL1000
DIS,Walt Disney Company (The),Communication Services,RUSSELL1000
WBD,Warner Bros. Discovery,Communication Services,RUSSELL1000
WM,"Waste Management, Inc.",Industrials,RUSSELL1000
WAT,Waters Corporation,Health Care,RUSSELL1000
WSO,Watsco,Industrials,RUSSELL1000
W,Wayfair,Consumer Discretionary,RUSSELL1000
WFRD,Weatherford International,Energy,RUSSELL1000
WBS,Webster Bank,Financials,RUSSELL1000
WEC,WEC Energy Group,Utilities,RUSSELL1000
WFC,Wells Fargo,Financials,RUSSELL1000
WELL,Welltower,Real Estate,RUSSELL1000
WEN,Wendy's Company (The),Consumer Discretionary,RUSSELL1000
WCC,Wesco International,Industrials,RUSSELL1000
WST,West Pharmaceutical Services,Health Care,RUSSELL1000
WAL,Western Alliance Bancorporation,Financials,RUSSELL1000
WDC,Western Digital,Information Technology,RUSSELL1000
WU,Western Union,Information Technology,RUSSELL1000
WLK,Westlake Corporation,Materials,RUSSELL1000
WEX,WEX Inc.,Financials,RUSSELL1000
WY,Weyerhaeuser,Real Estate,RUSSELL1000
WHR,Whirlpool Corporation,Consumer Discretionary,RUSSELL1000
WTM,White Mountains Insurance Group,Financials,RUSSELL1000
WMB,Williams Companies,Energy,RUSSELL1000
WSM,"Williams-Sonoma, Inc.",Consumer Discretionary,RUSSELL1000
WTW,Willis Towers Watson,Financials,RUSSELL1000
WSC,WillScot Mobile Mini,Industrials,RUSSELL1000
WING,Wingstop,Consumer Discretionary,RUSSELL1000
WTFC,Wintrust Financial,Financials,RUSSELL1000
WOLF,Wolfspeed,Information Technology,RUSSELL1000
WWD,"Woodward, Inc.",Industrials,RUSSELL1000
WDAY,"Workday, Inc.",Information Technology,RUSSELL1000
WH,Wyndham Hotels & Resorts,Consumer Discretionary,RUSSELL1000
WYNN,Wynn Resorts,Consumer Discretionary,RUSSELL1000
XEL,Xcel Energy,Utilities,RUSSELL1000
XP,XP Inc.,Financials,RUSSELL1000
XPO,"XPO, Inc.",Industrials,RUSSELL1000
XYL,Xylem Inc.,Industrials,RUSSELL1000
YETI,Yeti Holdings,Consumer Discretionary,RUSSELL1000
YUM,Yum! Brands,Consumer Discretionary,RUSSELL1000
ZBRA,Zebra Technologies,Information Technology,RUSSELL1000
ZG,Zillow (Class A),Real Estate,RUSSELL1000
Z,Zillow (Class C),Real Estate,RUSSELL1000
ZBH,Zimmer Biomet,Health Care,RUSSELL1000
ZION,Zions Bancorporation,Financials,RUSSELL1000
ZTS,Zoetis,Health Care,RUSSELL1000
ZM,Zoom Communications,Information Technology,RUSSELL1000
GTM,ZoomInfo,Communication Services,RUSSELL1000
ZS,Zscaler,Information Technology,RUSSELL1000
